"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"CovidAnalytics-DELPHI","2021-01-25",25,4,"wk","inc death","2021-02-20","quantile",0.025,404.482179520841,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-01-25",25,4,"wk","inc death","2021-02-20","quantile",0.05,426.109086365852,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-01-25",25,4,"wk","inc death","2021-02-20","quantile",0.1,451.043524886927,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-01-25",25,4,"wk","inc death","2021-02-20","quantile",0.15,467.866672180586,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-01-25",25,4,"wk","inc death","2021-02-20","quantile",0.2,481.237176344963,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-01-25",25,4,"wk","inc death","2021-02-20","quantile",0.25,492.707878385732,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-01-25",25,4,"wk","inc death","2021-02-20","quantile",0.3,503.008923335296,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-01-25",25,4,"wk","inc death","2021-02-20","quantile",0.35,512.554376643649,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-01-25",25,4,"wk","inc death","2021-02-20","quantile",0.4,521.61207838136,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-01-25",25,4,"wk","inc death","2021-02-20","quantile",0.45,530.375509636528,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-01-25",25,4,"wk","inc death","2021-02-20","quantile",0.5,539,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-01-25",25,4,"wk","inc death","2021-02-20","quantile",0.55,547.624490363472,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-01-25",25,4,"wk","inc death","2021-02-20","quantile",0.6,556.38792161864,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-01-25",25,4,"wk","inc death","2021-02-20","quantile",0.65,565.445623356351,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-01-25",25,4,"wk","inc death","2021-02-20","quantile",0.7,574.991076664704,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-01-25",25,4,"wk","inc death","2021-02-20","quantile",0.75,585.292121614268,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-01-25",25,4,"wk","inc death","2021-02-20","quantile",0.8,596.762823655037,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-01-25",25,4,"wk","inc death","2021-02-20","quantile",0.85,610.133327819414,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-01-25",25,4,"wk","inc death","2021-02-20","quantile",0.9,626.956475113071,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-01-25",25,4,"wk","inc death","2021-02-20","quantile",0.95,651.89091363415,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-01-25",25,4,"wk","inc death","2021-02-20","quantile",0.975,673.517820479159,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-01-25",25,4,"wk","inc death","2021-02-20","quantile",0.99,698.663773498236,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-01",25,4,"wk","inc death","2021-02-27","quantile",0.01,196.480039505823,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-01",25,4,"wk","inc death","2021-02-27","quantile",0.025,237.352659456588,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-01",25,4,"wk","inc death","2021-02-27","quantile",0.05,272.505367469537,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-01",25,4,"wk","inc death","2021-02-27","quantile",0.1,313.034188492333,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-01",25,4,"wk","inc death","2021-02-27","quantile",0.15,340.378791625404,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-01",25,4,"wk","inc death","2021-02-27","quantile",0.2,362.111415354011,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-01",25,4,"wk","inc death","2021-02-27","quantile",0.25,380.756071403644,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-01",25,4,"wk","inc death","2021-02-27","quantile",0.3,397.499548773536,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-01",25,4,"wk","inc death","2021-02-27","quantile",0.35,413.014875833684,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-01",25,4,"wk","inc death","2021-02-27","quantile",0.4,427.737403966625,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-01",25,4,"wk","inc death","2021-02-27","quantile",0.45,441.981620317674,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-01",25,4,"wk","inc death","2021-02-27","quantile",0.5,456,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-01",25,4,"wk","inc death","2021-02-27","quantile",0.55,470.018379682326,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-01",25,4,"wk","inc death","2021-02-27","quantile",0.6,484.262596033375,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-01",25,4,"wk","inc death","2021-02-27","quantile",0.65,498.985124166316,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-01",25,4,"wk","inc death","2021-02-27","quantile",0.7,514.500451226464,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-01",25,4,"wk","inc death","2021-02-27","quantile",0.75,531.243928596356,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-01",25,4,"wk","inc death","2021-02-27","quantile",0.8,549.888584645989,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-01",25,4,"wk","inc death","2021-02-27","quantile",0.85,571.621208374596,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-01",25,4,"wk","inc death","2021-02-27","quantile",0.9,598.965811507667,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-01",25,4,"wk","inc death","2021-02-27","quantile",0.95,639.494632530463,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-01",25,4,"wk","inc death","2021-02-27","quantile",0.975,674.647340543412,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-01",25,4,"wk","inc death","2021-02-27","quantile",0.99,715.519960494177,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-08",25,4,"wk","inc death","2021-03-06","quantile",0.01,0,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-08",25,4,"wk","inc death","2021-03-06","quantile",0.025,6.88647747812684,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-08",25,4,"wk","inc death","2021-03-06","quantile",0.05,49.6704918286268,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-08",25,4,"wk","inc death","2021-03-06","quantile",0.1,98.997720320087,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-08",25,4,"wk","inc death","2021-03-06","quantile",0.15,132.278567201733,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-08",25,4,"wk","inc death","2021-03-06","quantile",0.2,158.729129278949,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-08",25,4,"wk","inc death","2021-03-06","quantile",0.25,181.421356338495,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-08",25,4,"wk","inc death","2021-03-06","quantile",0.3,201.799677570729,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-08",25,4,"wk","inc death","2021-03-06","quantile",0.35,220.683229169361,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-08",25,4,"wk","inc death","2021-03-06","quantile",0.4,238.601873009926,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-08",25,4,"wk","inc death","2021-03-06","quantile",0.45,255.938368296449,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-08",25,4,"wk","inc death","2021-03-06","quantile",0.5,273,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-08",25,4,"wk","inc death","2021-03-06","quantile",0.55,290.061631703549,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-08",25,4,"wk","inc death","2021-03-06","quantile",0.6,307.398126990072,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-08",25,4,"wk","inc death","2021-03-06","quantile",0.65,325.316770830639,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-08",25,4,"wk","inc death","2021-03-06","quantile",0.7,344.200322429271,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-08",25,4,"wk","inc death","2021-03-06","quantile",0.75,364.578643661505,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-08",25,4,"wk","inc death","2021-03-06","quantile",0.8,387.270870721051,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-08",25,4,"wk","inc death","2021-03-06","quantile",0.85,413.721432798266,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-08",25,4,"wk","inc death","2021-03-06","quantile",0.9,447.002279679913,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-08",25,4,"wk","inc death","2021-03-06","quantile",0.95,496.329508171373,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-08",25,4,"wk","inc death","2021-03-06","quantile",0.975,539.113522521871,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-08",25,4,"wk","inc death","2021-03-06","quantile",0.99,588.859185299039,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-15",25,4,"wk","inc death","2021-03-13","quantile",0.01,60.6257222742988,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-15",25,4,"wk","inc death","2021-03-13","quantile",0.025,82.2612320586013,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-15",25,4,"wk","inc death","2021-03-13","quantile",0.05,100.868964058041,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-15",25,4,"wk","inc death","2021-03-13","quantile",0.1,122.322487341873,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-15",25,4,"wk","inc death","2021-03-13","quantile",0.15,136.797077650644,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-15",25,4,"wk","inc death","2021-03-13","quantile",0.2,148.301023174205,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-15",25,4,"wk","inc death","2021-03-13","quantile",0.25,158.170384102687,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-15",25,4,"wk","inc death","2021-03-13","quantile",0.3,167.033375241888,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-15",25,4,"wk","inc death","2021-03-13","quantile",0.35,175.246257382081,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-15",25,4,"wk","inc death","2021-03-13","quantile",0.4,183.039479393628,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-15",25,4,"wk","inc death","2021-03-13","quantile",0.45,190.579511880023,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-15",25,4,"wk","inc death","2021-03-13","quantile",0.5,198,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-15",25,4,"wk","inc death","2021-03-13","quantile",0.55,205.420488119977,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-15",25,4,"wk","inc death","2021-03-13","quantile",0.6,212.960520606372,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-15",25,4,"wk","inc death","2021-03-13","quantile",0.65,220.753742617919,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-15",25,4,"wk","inc death","2021-03-13","quantile",0.7,228.966624758112,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-15",25,4,"wk","inc death","2021-03-13","quantile",0.75,237.829615897313,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-15",25,4,"wk","inc death","2021-03-13","quantile",0.8,247.698976825795,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-15",25,4,"wk","inc death","2021-03-13","quantile",0.85,259.202922349356,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-15",25,4,"wk","inc death","2021-03-13","quantile",0.9,273.677512658127,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-15",25,4,"wk","inc death","2021-03-13","quantile",0.95,295.131035941959,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-15",25,4,"wk","inc death","2021-03-13","quantile",0.975,313.738767941399,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-15",25,4,"wk","inc death","2021-03-13","quantile",0.99,335.374277725703,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-22",25,4,"wk","inc death","2021-03-20","quantile",0.01,4.56067853897912,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-22",25,4,"wk","inc death","2021-03-20","quantile",0.025,31.2462135460155,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-22",25,4,"wk","inc death","2021-03-20","quantile",0.05,54.1972458361306,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-22",25,4,"wk","inc death","2021-03-20","quantile",0.1,80.6583161932649,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-22",25,4,"wk","inc death","2021-03-20","quantile",0.15,98.5114747390144,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-22",25,4,"wk","inc death","2021-03-20","quantile",0.2,112.70059919453,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-22",25,4,"wk","inc death","2021-03-20","quantile",0.25,124.873604553766,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-22",25,4,"wk","inc death","2021-03-20","quantile",0.3,135.805339588904,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-22",25,4,"wk","inc death","2021-03-20","quantile",0.35,145.935221253159,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-22",25,4,"wk","inc death","2021-03-20","quantile",0.4,155.547488349246,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-22",25,4,"wk","inc death","2021-03-20","quantile",0.45,164.847468006574,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-22",25,4,"wk","inc death","2021-03-20","quantile",0.5,174,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-22",25,4,"wk","inc death","2021-03-20","quantile",0.55,183.152531993426,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-22",25,4,"wk","inc death","2021-03-20","quantile",0.6,192.452511650754,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-22",25,4,"wk","inc death","2021-03-20","quantile",0.65,202.064778746841,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-22",25,4,"wk","inc death","2021-03-20","quantile",0.7,212.194660411096,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-22",25,4,"wk","inc death","2021-03-20","quantile",0.75,223.126395446234,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-22",25,4,"wk","inc death","2021-03-20","quantile",0.8,235.29940080547,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-22",25,4,"wk","inc death","2021-03-20","quantile",0.85,249.488525260986,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-22",25,4,"wk","inc death","2021-03-20","quantile",0.9,267.341683806735,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-22",25,4,"wk","inc death","2021-03-20","quantile",0.95,293.802754163869,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-22",25,4,"wk","inc death","2021-03-20","quantile",0.975,316.753786453985,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-02-22",25,4,"wk","inc death","2021-03-20","quantile",0.99,343.439321461021,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"CovidAnalytics-DELPHI","2021-03-01",25,4,"wk","inc death","2021-03-27","quantile",0.01,4.10885249080457,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
